principal,date,law,name,id,lawcontent,docno,amt_dollartwd
吳良材,2022-03-02,勞動基準法第24條,力泰建設企業股份有限公司,879277761WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735311號,144000
吳良材,2022-03-02,勞動基準法第39條,力泰建設企業股份有限公司,879277763WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11147353111號,96000
楊福在,2022-03-02,勞動基準法第24條,精銳電機股份有限公司,879465831WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735493號,20000
楊福在,2022-03-02,勞動基準法第32條第2項,精銳電機股份有限公司,879465832WZT,延長工作時間超過法令規定,新北府勞檢字第11147354931號,20000
楊士和,2022-03-02,勞動基準法第24條,英美達文教事業有限公司,879465833WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735236號,20000
楊士和,2022-03-02,勞動基準法第30條第6項,英美達文教事業有限公司,879465834WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11147352361號,20000
 ,2022-03-02,勞動基準法第22條第2項,陳俊禮(即彌敦道茶餐廳),879465835WZT,工資未全額直接給付勞工,新北府勞檢字第1114735237號,20000
 ,2022-03-02,勞動基準法第24條,陳俊禮(即彌敦道茶餐廳),879465836WZT,延長工作時間未依規定加給工資,新北府勞檢字第11147352371號,20000
詹桂英,2022-03-03,勞動基準法第22條第2項,介勇實業股份有限公司,879547138WZT,工資未全額直接給付勞工,新北府勞檢字第1114735234號,60000
林齊如,2022-03-03,勞動基準法第22條第2項,介強製衣股份有限公司,879547139WZT,工資未全額直接給付勞工,新北府勞檢字第1114735235號,60000
吳美惠,2022-03-03,勞動基準法第36條第1項,巧燁企業有限公司,879547140WZT,每七日中未有一日之休息作為例假,新北府勞檢字第1114735374號,10000
邱智湧,2022-03-04,勞動基準法第24條,新創智慧健身控股股份有限公司,879547141WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735376號,20000
邱智湧,2022-03-04,勞動基準法第39條,新創智慧健身控股股份有限公司,879547142WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11147353761號,20000
陳毓駿,2022-03-04,勞動基準法第38條第1項及第4項,一級棒國際物業管理有限公司,879733678WZT,未依規定給予特別休假,新北府勞檢字第1114735655號,20000
呂奇峯,2022-03-04,勞動基準法第24條,敦峰汽車工業股份有限公司,879733679WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735941號,20000
呂奇峯,2022-03-04,勞動基準法第38條第1項及第4項,敦峰汽車工業股份有限公司,879733680WZT,未依規定給予特別休假,新北府勞檢字第11147359411號,20000
呂奇峯,2022-03-04,勞動基準法第39條,敦峰汽車工業股份有限公司,879733681WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11147359412號,20000
陳建琳,2022-03-04,勞動基準法第32條第2項,全台物流股份有限公司,879733682WZT,延長工作時間超過法令規定,新北府勞檢字第1114735909號,200000
陳建琳,2022-03-04,勞動基準法第36條第1項,全台物流股份有限公司,879733683WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11147359091號,40000
許俊雄,2022-03-04,勞動基準法第24條,鵬德食品有限公司,879733684WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735561號,20000
許俊雄,2022-03-04,勞動基準法第38條第5項,鵬德食品有限公司,879733685WZT,未將特別休假天數及未休之日數發給工資記載於勞工工資清冊,新北府勞檢字第11147355611號,20000
陳偉龍,2022-03-04,勞動基準法第24條,香港商傾城人力資源有限公司,879733686WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735377號,20000
 ,2022-03-07,勞動基準法第23條,林宏凱(即哈奇寵物澡堂),879733687WZT,未依規定置備工資清冊,新北府勞檢字第1114735996號,20000
 ,2022-03-07,勞動基準法第30條第6項,林宏凱(即哈奇寵物澡堂),879733688WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11147359961號,20000
顏瑋廷,2022-03-07,勞動基準法第24條,卓昱有限公司,879733689WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735938號,40000
顏瑋廷,2022-03-07,勞動基準法第32條第2項,卓昱有限公司,879733690WZT,延長工作時間超過法令規定,新北府勞檢字第11147359381號,80000
黃銘賢,2022-03-07,勞動基準法第36條第1項,路易莎職人咖啡股份有限公司,880348409WZT,每七日中未有一日之休息作為例假,新北府勞檢字第1114735889號,40000
王美麗,2022-03-07,勞動基準法第23條第1項,溢鋐興業有限公司,880348410WZT,未提供勞工工資各項目計算方式明細,新北府勞檢字第1114735681號,20000
平岡五月,2022-03-07,勞動基準法第30條第6項,玖俞實業有限公司,880348413WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1114735560號,20000
陳泰銘,2022-03-08,勞動基準法第32條第2項,同欣電子工業股份有限公司,880348414WZT,延長工作時間超過法令規定,新北府勞檢字第1114736227號,96000
黃忠臣,2022-03-08,勞動基準法第24條,行天宮醫療志業醫療財團法人,880348475WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735971號,200000
鄺英杰,2022-03-08,勞動基準法第24條,家城公寓大廈管理維護有限公司,880348480WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114735793號,20000
鄺英杰,2022-03-08,勞動基準法第32條第2項,家城公寓大廈管理維護有限公司,880348481WZT,延長工作時間超過法令規定,新北府勞檢字第11147357931號,20000
鄺英杰,2022-03-08,勞動基準法第36條第1項,家城公寓大廈管理維護有限公司,880348482WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11147357932號,20000
李東原,2022-03-08,勞動基準法第32條第2項,嘉義食品工業股份有限公司,880612123WZT,延長工作時間超過法令規定,新北府勞檢字第1114735795號,80000
李東原,2022-03-08,勞動基準法第36條第1項,嘉義食品工業股份有限公司,880612124WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11147357951號,80000
呂谷清,2022-03-10,勞動基準法第23條第1項,融程電訊股份有限公司,880777985WZT,未提供勞工工資各項目計算方式明細,新北府勞檢字第1114736416號,20000
呂谷清,2022-03-10,勞動基準法第24條,融程電訊股份有限公司,880777986WZT,延長工作時間未依規定加給工資,新北府勞檢字第11147364161號,96000
陳隆志,2022-03-10,勞動基準法第22條第2項,鐵碳企業股份有限公司,880777988WZT,工資未全額直接給付勞工,新北府勞檢字第1114736845號,20000
陳隆志,2022-03-10,勞動基準法第24條,鐵碳企業股份有限公司,880777989WZT,延長工作時間未依規定加給工資,新北府勞檢字第11147368451號,20000
許利雄,2022-03-10,勞動基準法第24條,惠新實業股份有限公司,880904914WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114736578號,40000
許利雄,2022-03-10,勞動基準法第30條第6項,惠新實業股份有限公司,880904915WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11147365781號,40000
李偉鳴,2022-03-10,勞動基準法第24條,聯安保全股份有限公司,880904916WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114736666號,80000
許志忠,2022-03-10,勞動基準法第22條第2項,優智智能科技有限公司,880904917WZT,工資未全額直接給付勞工,新北府勞檢字第1114736217號,20000
許志忠,2022-03-10,勞動基準法第23條第1項,優智智能科技有限公司,880904919WZT,未提供勞工工資各項目計算方式明細,新北府勞檢字第11147362171號,20000
劉嘉揚,2022-03-10,勞動基準法第22條第2項,嘉揚國際餐飲有限公司,880904920WZT,工資未全額直接給付勞工,新北府勞檢字第1114736418號,10000
劉嘉揚,2022-03-10,勞動基準法第32條第2項,嘉揚國際餐飲有限公司,880904921WZT,延長工作時間超過法令規定,新北府勞檢字第11147364181號,20000
劉嘉揚,2022-03-10,勞動基準法第36條第1項,嘉揚國際餐飲有限公司,880904922WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11147364182號,20000
鄭銖液,2022-03-10,勞動基準法第24條,霖圓實業有限公司,880904929WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114736873號,20000
鄭銖液,2022-03-10,勞動基準法第38條第4項,霖圓實業有限公司,880904931WZT,勞工之特別休假，因年度終結或契約終止而未休之日數，雇主應發給工資,新北府勞檢字第11147368731號,20000
林千琪,2022-03-11,勞動基準法第24條,社團法人新北市善悅關懷協會,880904932WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114736581號,20000
林琦敏,2022-03-11,勞動基準法第32條第1項,全國電子股份有限公司,881032211WZT,延長工作時間不符法定要件,新北府勞檢字第1114736579號,96000
黃子英,2022-03-11,勞動基準法第24條,台灣億道數碼有限公司,881032212WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114736762號,20000
黃子英,2022-03-11,勞動基準法第36條第1項,台灣億道數碼有限公司,881032213WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11147367621號,20000
黃子英,2022-03-11,勞動基準法第38條第5項,台灣億道數碼有限公司,881032214WZT,未將特別休假天數及未休之日數發給工資記載於勞工工資清冊,新北府勞檢字第11147367622號,20000
 ,2022-03-11,勞動基準法第30條第6項,林上立(即上立皮膚科診所),881032216WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1114736415號,20000
劉紜潔,2022-03-11,勞動基準法第30條第6項,紳貿有限公司,881032217WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1114736214號,10000
杜宗紘,2022-03-11,勞動基準法第24條,曼特寧餐飲有限公司,881032218WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114736215號,20000
杜宗紘,2022-03-11,勞動基準法第39條,曼特寧餐飲有限公司,881032219WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11147362151號,20000
盧志強,2022-03-14,勞動基準法第23條第1項,台灣亞衛有限公司,881324159WZT,未提供勞工工資各項目計算方式明細,新北府勞檢字第1114736429號,20000
盧志強,2022-03-14,勞動基準法第24條,台灣亞衛有限公司,881324160WZT,延長工作時間未依規定加給工資,新北府勞檢字第11147364291號,20000
盧志強,2022-03-14,勞動基準法第36條第1項,台灣亞衛有限公司,881324161WZT,每七日中未有一日之休息作為例假,新北府勞檢字第11147364292號,20000
盧志強,2022-03-14,勞動基準法第39條,台灣亞衛有限公司,881324162WZT,假日工資未給或於休假日工作未依規定加給工資,新北府勞檢字第11147364293號,20000
李經莎,2022-03-14,勞動基準法第30條第6項,衍慶國際有限公司,881324163WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1114736582號,20000
王俊超,2020-09-08,勞動基準法第49條第1項,家福股份有限公司,720506574WZT,未經勞資會議同意，使女工於午後十時至翌晨六時之時間內工作,新北府勞檢字第10947908821號,200000
 ,2022-03-15,勞動基準法第30條第5項,林照耀(即長虹通信配件行),881547442WZT,未依規定置備勞工出勤紀錄表,新北府勞檢字第1114737133號,90000
 ,2022-03-15,勞動基準法第38條第1項及第4項,林照耀(即長虹通信配件行),881547443WZT,未依規定給予特別休假,新北府勞檢字第11147371331號,20000
劉文榮,2022-03-15,勞動基準法第21條第1項,台翊實業股份有限公司,881547444WZT,未達法定基本工資標準,新北府勞檢字第1114736903號,20000
劉文榮,2022-03-15,勞動基準法第24條,台翊實業股份有限公司,881547445WZT,延長工作時間未依規定加給工資,新北府勞檢字第11147369031號,20000
謝天成,2022-03-15,勞動基準法第38條,沅廷企業有限公司,881547446WZT,未依規定給予特別休假,新北府勞檢字第1114737282號,20000
彭杰,2022-03-16,勞動基準法第24條,駿彪通運有限公司,881547448WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114737053號,40000
彭杰,2022-03-16,勞動基準法第32條第2項,駿彪通運有限公司,881547449WZT,延長工作時間超過法令規定,新北府勞檢字第11147370531號,40000
李日東,2022-03-16,勞動基準法第24條,晶宴生活創意股份有限公司,881547450WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114737006號,80000
黃智生,2022-03-16,勞動基準法第22條第2項,慶彬實業有限公司,881547453WZT,工資未全額直接給付勞工,新北府勞檢字第1114737319號,20000
黃智生,2022-03-16,勞動基準法第23條第2項,慶彬實業有限公司,881547454WZT,未依規定置備工資清冊或未詳實記載工資各項目明細,新北府勞檢字第11147373191號,20000
黃智生,2022-03-16,勞動基準法第30條第5項,慶彬實業有限公司,881547455WZT,未依規定置備勞工出勤紀錄表,新北府勞檢字第11147373192號,90000
魏吉成,2022-03-16,勞動基準法第24條,凡奈詩國際有限公司,881547456WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114737345號,20000
魏吉成,2022-03-16,勞動基準法第30條第6項,凡奈詩國際有限公司,881547457WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第11147373451號,20000
呂勝男,2022-03-16,勞動基準法第32條第2項,新日興股份有限公司,881547458WZT,延長工作時間超過法令規定,新北府勞檢字第1114737392號,420000
潘馥香,2022-03-16,勞動基準法第32條第2項,鑫盈不銹鋼材有限公司,881547459WZT,延長工作時間超過法令規定,新北府勞檢字第1114737338號,20000
林秀鳳,2022-03-17,勞動基準法第24條,源泓興業有限公司,881547461WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114737218號,20000
張啟聖,2022-03-17,勞動基準法第24條,亞聯汽車客運股份有限公司,881547466WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114737391號,50000
丁治宇,2022-03-16,勞動基準法第24條,敦樸企業股份有限公司,881547467WZT,延長工作時間未依規定加給工資,新北府勞檢字第1114736868號,40000
邱得凱,2022-03-17,勞動基準法第30條第6項,三盛製衣廠股份有限公司,881682970WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1114737447號,40000
陳進來,2022-03-17,勞動基準法第30條第6項,百吉發車業有限公司,881682972WZT,出勤紀錄未依規定應逐日記載勞工出勤情形至分鐘,新北府勞檢字第1114737492號,20000
